"No.","Time","Source","Destination","Protocol","Length","Info"
"4551","4.487491204","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=368957 Win=65535 Len=0"
"4552","4.487539188","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=368957 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4553","4.487540150","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=370397 Win=65535 Len=0"
"4554","4.487579897","104.109.53.145","10.0.2.15","TLSv1.3","1494","Application Data, Application Data"
"4555","4.487580903","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=371837 Win=65535 Len=0"
"4556","4.487656176","104.109.53.145","10.0.2.15","TCP","2934","443  >  52476 [ACK] Seq=371837 Ack=12214 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"4557","4.487657368","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=374717 Win=65535 Len=0"
"4558","4.487711782","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=374717 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4559","4.487712800","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=376157 Win=65535 Len=0"
"4560","4.487767499","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=376157 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4561","4.487768439","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=377597 Win=65535 Len=0"
"4562","4.487810932","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=377597 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4563","4.487811861","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=379037 Win=65535 Len=0"
"4564","4.487834972","104.109.53.145","10.0.2.15","TCP","574","443  >  52476 [PSH, ACK] Seq=379037 Ack=12214 Win=65535 Len=520 [TCP segment of a reassembled PDU]"
"4565","4.487836099","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=379557 Win=65535 Len=0"
"4566","4.487937304","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=379557 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4567","4.487938639","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=380997 Win=65535 Len=0"
"4568","4.488023952","104.109.53.145","10.0.2.15","TCP","2934","443  >  52476 [ACK] Seq=380997 Ack=12214 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"4569","4.488028764","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=383877 Win=65535 Len=0"
"4570","4.488096206","104.109.53.145","10.0.2.15","TCP","2934","443  >  52476 [ACK] Seq=383877 Ack=12214 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"4571","4.488100045","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=386757 Win=65535 Len=0"
"4572","4.488157992","104.109.53.145","10.0.2.15","TLSv1.3","2934","Application Data, Application Data"
"4573","4.488159304","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=389637 Win=65535 Len=0"
"4574","4.488203558","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=389637 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4575","4.488204881","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=391077 Win=65535 Len=0"
"4576","4.488242342","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=391077 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4577","4.488243568","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=392517 Win=65535 Len=0"
"4578","4.488261800","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=392517 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4579","4.488262599","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=393957 Win=65535 Len=0"
"4580","4.488320338","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=393957 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4581","4.488321334","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=395397 Win=65535 Len=0"
"4582","4.488369809","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=395397 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4583","4.488370815","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=396837 Win=65535 Len=0"
"4584","4.488409928","104.109.53.145","10.0.2.15","TCP","2934","443  >  52476 [ACK] Seq=396837 Ack=12214 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"4585","4.488411164","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=399717 Win=65535 Len=0"
"4586","4.488448581","104.109.53.145","10.0.2.15","TCP","2934","443  >  52476 [ACK] Seq=399717 Ack=12214 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"4587","4.488449872","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=402597 Win=65535 Len=0"
"4588","4.488510948","104.109.53.145","10.0.2.15","TLSv1.3","1494","Application Data, Application Data"
"4589","4.488512063","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=404037 Win=65535 Len=0"
"4590","4.488564618","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=404037 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4591","4.488565909","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=405477 Win=65535 Len=0"
"4592","4.488618070","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=405477 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4593","4.488621898","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=406917 Win=65535 Len=0"
"4594","4.488683258","104.109.53.145","10.0.2.15","TCP","2934","443  >  52476 [ACK] Seq=406917 Ack=12214 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"4595","4.488691833","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=409797 Win=65535 Len=0"
"4596","4.488746302","104.109.53.145","10.0.2.15","TCP","2934","443  >  52476 [ACK] Seq=409797 Ack=12214 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"4597","4.488747834","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=412677 Win=65535 Len=0"
"4598","4.488789637","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=412677 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4599","4.488793717","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=414117 Win=65535 Len=0"
"4600","4.488849783","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=414117 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4601","4.488854005","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=415557 Win=65535 Len=0"
"4602","4.488928796","104.109.53.145","10.0.2.15","TCP","2934","443  >  52476 [ACK] Seq=415557 Ack=12214 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"4603","4.488933401","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=418437 Win=65535 Len=0"
"4604","4.488989423","104.109.53.145","10.0.2.15","TLSv1.3","2934","Application Data, Application Data"
"4605","4.488991271","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=421317 Win=65535 Len=0"
"4606","4.489046900","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=421317 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4607","4.489069300","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=422757 Win=65535 Len=0"
"4608","4.489114855","104.109.53.145","10.0.2.15","TCP","2934","443  >  52476 [ACK] Seq=422757 Ack=12214 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"4609","4.489119569","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=425637 Win=65535 Len=0"
"4610","4.489167465","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=425637 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4611","4.489171348","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=427077 Win=65535 Len=0"
"4612","4.489216728","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=427077 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4613","4.489218182","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=428517 Win=65535 Len=0"
"4614","4.489258279","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=428517 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4615","4.489259318","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=429957 Win=65535 Len=0"
"4616","4.489330281","104.109.53.145","10.0.2.15","TCP","2934","443  >  52476 [ACK] Seq=429957 Ack=12214 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"4617","4.489331583","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=432837 Win=65535 Len=0"
"4618","4.489373179","104.109.53.145","10.0.2.15","TCP","794","443  >  52476 [PSH, ACK] Seq=432837 Ack=12214 Win=65535 Len=740 [TCP segment of a reassembled PDU]"
"4619","4.489374426","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=433577 Win=65535 Len=0"
"4620","4.489444732","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=433577 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4621","4.489445859","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=435017 Win=65535 Len=0"
"4622","4.489487662","104.109.53.145","10.0.2.15","TLSv1.3","1494","Application Data, Application Data"
"4623","4.489488997","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=436457 Win=65535 Len=0"
"4624","4.489533961","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=436457 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4625","4.489534956","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=437897 Win=65535 Len=0"
"4626","4.489573227","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=437897 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4627","4.489574200","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=439337 Win=65535 Len=0"
"4628","4.489603491","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=439337 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4629","4.489604279","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=440777 Win=65535 Len=0"
"4630","4.489663013","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=440777 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4631","4.489664074","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=442217 Win=65535 Len=0"
"4632","4.489706884","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=442217 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4633","4.489708667","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=443657 Win=65535 Len=0"
"4634","4.489775824","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=443657 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4635","4.489780264","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=445097 Win=65535 Len=0"
"4636","4.489817715","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=445097 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4637","4.489819104","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=446537 Win=65535 Len=0"
"4638","4.489848055","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=446537 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4639","4.489849073","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=447977 Win=65535 Len=0"
"4640","4.489894004","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=447977 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4641","4.489895503","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=449417 Win=65535 Len=0"
"4642","4.489941856","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=449417 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4643","4.489946286","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=450857 Win=65535 Len=0"
"4644","4.489991567","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=450857 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4645","4.489992967","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=452297 Win=65535 Len=0"
"4646","4.490031665","104.109.53.145","10.0.2.15","TLSv1.3","1494","Application Data, Application Data"
"4647","4.490032966","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=453737 Win=65535 Len=0"
"4648","4.490235639","104.109.53.145","10.0.2.15","TCP","2934","443  >  52476 [ACK] Seq=453737 Ack=12214 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"4649","4.490240758","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=456617 Win=65535 Len=0"
"4650","4.490286237","104.109.53.145","10.0.2.15","TCP","4374","443  >  52476 [ACK] Seq=456617 Ack=12214 Win=65535 Len=4320 [TCP segment of a reassembled PDU]"
"4651","4.490288019","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=460937 Win=65535 Len=0"
"4652","4.490317792","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=460937 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4653","4.490319006","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=462377 Win=65535 Len=0"
"4654","4.490346109","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=462377 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4655","4.490347257","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=463817 Win=65535 Len=0"
"4656","4.490395777","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=463817 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4657","4.490397220","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=465257 Win=65535 Len=0"
"4658","4.490457410","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=465257 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4659","4.490462343","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=466697 Win=65535 Len=0"
"4660","4.490544298","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=466697 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4661","4.490548924","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=468137 Win=65535 Len=0"
"4662","4.490580643","104.109.53.145","10.0.2.15","TLSv1.3","1494","Application Data, Application Data"
"4663","4.490581912","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=469577 Win=65535 Len=0"
"4664","4.490628364","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=469577 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4665","4.490629480","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=471017 Win=65535 Len=0"
"4666","4.490677233","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=471017 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4667","4.490678371","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=472457 Win=65535 Len=0"
"4668","4.490720633","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=472457 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4669","4.490721596","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=473897 Win=65535 Len=0"
"4670","4.490753884","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=473897 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4671","4.490755010","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=475337 Win=65535 Len=0"
"4672","4.490808583","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=475337 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4673","4.490809589","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=476777 Win=65535 Len=0"
"4674","4.490864769","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=476777 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4675","4.490865841","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=478217 Win=65535 Len=0"
"4676","4.490909755","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=478217 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4677","4.490910761","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=479657 Win=65535 Len=0"
"4678","4.490952521","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=479657 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4679","4.490953484","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=481097 Win=65535 Len=0"
"4680","4.490995429","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=481097 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4681","4.490996425","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=482537 Win=65535 Len=0"
"4682","4.491036008","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=482537 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4683","4.491036992","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=483977 Win=65535 Len=0"
"4684","4.491078249","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=483977 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4685","4.491079222","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=485417 Win=65535 Len=0"
"4686","4.491133811","104.109.53.145","10.0.2.15","TLSv1.3","1494","Application Data, Application Data"
"4687","4.491134763","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=486857 Win=65535 Len=0"
"4688","4.491179541","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=486857 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4689","4.491180526","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=488297 Win=65535 Len=0"
"4690","4.491221826","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=488297 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4691","4.491222712","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=489737 Win=65535 Len=0"
"4692","4.491255273","104.109.53.145","10.0.2.15","TCP","2934","443  >  52476 [ACK] Seq=489737 Ack=12214 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"4693","4.491256465","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=492617 Win=65535 Len=0"
"4694","4.491308835","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=492617 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4695","4.491310158","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=494057 Win=65535 Len=0"
"4696","4.491373158","104.109.53.145","10.0.2.15","TCP","2934","443  >  52476 [ACK] Seq=494057 Ack=12214 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"4697","4.491374318","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=496937 Win=65535 Len=0"
"4698","4.491413945","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=496937 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4699","4.491414940","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=498377 Win=65535 Len=0"
"4700","4.491447118","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=498377 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4701","4.491448026","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=499817 Win=65535 Len=0"
"4702","4.491490125","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=499817 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4703","4.491491066","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=501257 Win=65535 Len=0"
"4704","4.491537813","104.109.53.145","10.0.2.15","TLSv1.3","1494","Application Data, Application Data"
"4705","4.491538797","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=502697 Win=65535 Len=0"
"4706","4.491582766","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=502697 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4707","4.491583652","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=504137 Win=65535 Len=0"
"4708","4.491648982","104.109.53.145","10.0.2.15","TCP","1034","443  >  52476 [PSH, ACK] Seq=504137 Ack=12214 Win=65535 Len=980 [TCP segment of a reassembled PDU]"
"4709","4.491650142","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=505117 Win=65535 Len=0"
"4710","4.491692240","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=505117 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4711","4.491693181","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=506557 Win=65535 Len=0"
"4712","4.491722187","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=506557 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4713","4.491723062","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=507997 Win=65535 Len=0"
"4714","4.491761847","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=507997 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4715","4.491762722","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=509437 Win=65535 Len=0"
"4716","4.491863140","104.109.53.145","10.0.2.15","TCP","2934","443  >  52476 [ACK] Seq=509437 Ack=12214 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"4717","4.491864354","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=512317 Win=65535 Len=0"
"4718","4.491904418","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=512317 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4719","4.491905479","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=513757 Win=65535 Len=0"
"4720","4.491930165","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=513757 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4721","4.491931106","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=515197 Win=65535 Len=0"
"4722","4.491977099","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=515197 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4723","4.491978083","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=516637 Win=65535 Len=0"
"4724","4.492019679","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=516637 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4725","4.492020674","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=518077 Win=65535 Len=0"
"4726","4.492063440","104.109.53.145","10.0.2.15","TLSv1.3","1494","Application Data, Application Data"
"4727","4.492064468","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=519517 Win=65535 Len=0"
"4728","4.492111029","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=519517 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4729","4.492112046","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=520957 Win=65535 Len=0"
"4730","4.492153653","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=520957 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
