"No.","Time","Source","Destination","Protocol","Length","Info"
"195","1.167431841","18.164.124.24","10.0.2.15","TCP","2934","443  >  45190 [PSH, ACK] Seq=97657 Ack=7520 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"196","1.167433395","10.0.2.15","18.164.124.24","TCP","54","45190  >  443 [ACK] Seq=7520 Ack=100537 Win=65535 Len=0"
"197","1.167763020","18.164.124.24","10.0.2.15","TLSv1.2","2934","Application Data [TCP segment of a reassembled PDU]"
"198","1.167786186","10.0.2.15","18.164.124.24","TCP","54","45190  >  443 [ACK] Seq=7520 Ack=103417 Win=65535 Len=0"
"199","1.167838063","18.164.124.24","10.0.2.15","TCP","2934","443  >  45190 [ACK] Seq=103417 Ack=7520 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"200","1.167839660","10.0.2.15","18.164.124.24","TCP","54","45190  >  443 [ACK] Seq=7520 Ack=106297 Win=65535 Len=0"
"201","1.167896054","18.164.124.24","10.0.2.15","TCP","1494","443  >  45190 [ACK] Seq=106297 Ack=7520 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"202","1.167934368","18.164.124.24","10.0.2.15","TCP","1494","443  >  45190 [ACK] Seq=107737 Ack=7520 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"203","1.167937092","10.0.2.15","18.164.124.24","TCP","54","45190  >  443 [ACK] Seq=7520 Ack=109177 Win=65535 Len=0"
"204","1.167983773","18.164.124.24","10.0.2.15","TCP","2934","443  >  45190 [ACK] Seq=109177 Ack=7520 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"205","1.167986387","10.0.2.15","18.164.124.24","TCP","54","45190  >  443 [ACK] Seq=7520 Ack=112057 Win=65535 Len=0"
"206","1.168028836","18.164.124.24","10.0.2.15","TCP","1494","443  >  45190 [ACK] Seq=112057 Ack=7520 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"207","1.168052899","18.164.124.24","10.0.2.15","TCP","1494","443  >  45190 [ACK] Seq=113497 Ack=7520 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"208","1.168053949","10.0.2.15","18.164.124.24","TCP","54","45190  >  443 [ACK] Seq=7520 Ack=114937 Win=65535 Len=0"
"209","1.168116063","18.164.124.24","10.0.2.15","TCP","2934","443  >  45190 [ACK] Seq=114937 Ack=7520 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"210","1.168117365","10.0.2.15","18.164.124.24","TCP","54","45190  >  443 [ACK] Seq=7520 Ack=117817 Win=65535 Len=0"
"211","1.168163412","18.164.124.24","10.0.2.15","TLSv1.2","1494","Application Data [TCP segment of a reassembled PDU]"
"212","1.168207895","18.164.124.24","10.0.2.15","TCP","1494","443  >  45190 [ACK] Seq=119257 Ack=7520 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"213","1.168209098","10.0.2.15","18.164.124.24","TCP","54","45190  >  443 [ACK] Seq=7520 Ack=120697 Win=65535 Len=0"
"214","1.168245006","18.164.124.24","10.0.2.15","TCP","1494","443  >  45190 [ACK] Seq=120697 Ack=7520 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"215","1.168271519","18.164.124.24","10.0.2.15","TCP","1494","443  >  45190 [ACK] Seq=122137 Ack=7520 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"216","1.168272821","10.0.2.15","18.164.124.24","TCP","54","45190  >  443 [ACK] Seq=7520 Ack=123577 Win=65535 Len=0"
"217","1.168314001","18.164.124.24","10.0.2.15","TCP","1494","443  >  45190 [ACK] Seq=123577 Ack=7520 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"218","1.168340513","18.164.124.24","10.0.2.15","TCP","1494","443  >  45190 [ACK] Seq=125017 Ack=7520 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"219","1.168341530","10.0.2.15","18.164.124.24","TCP","54","45190  >  443 [ACK] Seq=7520 Ack=126457 Win=65535 Len=0"
"220","1.168385346","18.164.124.24","10.0.2.15","TCP","1186","443  >  45190 [PSH, ACK] Seq=126457 Ack=7520 Win=65535 Len=1132 [TCP segment of a reassembled PDU]"
"221","1.168385412","18.164.124.24","10.0.2.15","TCP","1494","443  >  45190 [ACK] Seq=127589 Ack=7520 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"222","1.168387282","10.0.2.15","18.164.124.24","TCP","54","45190  >  443 [ACK] Seq=7520 Ack=129029 Win=65535 Len=0"
"223","1.168430015","18.164.124.24","10.0.2.15","TCP","1494","443  >  45190 [ACK] Seq=129029 Ack=7520 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"224","1.168482166","18.164.124.24","10.0.2.15","TCP","1494","443  >  45190 [ACK] Seq=130469 Ack=7520 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"225","1.168483456","10.0.2.15","18.164.124.24","TCP","54","45190  >  443 [ACK] Seq=7520 Ack=131909 Win=65535 Len=0"
"226","1.168533726","18.164.124.24","10.0.2.15","TCP","1494","443  >  45190 [ACK] Seq=131909 Ack=7520 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"227","1.168571624","18.164.124.24","10.0.2.15","TCP","1494","443  >  45190 [ACK] Seq=133349 Ack=7520 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"228","1.168575048","10.0.2.15","18.164.124.24","TCP","54","45190  >  443 [ACK] Seq=7520 Ack=134789 Win=65535 Len=0"
"229","1.168623009","18.164.124.24","10.0.2.15","TLSv1.2","1494","Application Data [TCP segment of a reassembled PDU]"
"230","1.168651381","18.164.124.24","10.0.2.15","TCP","1494","443  >  45190 [ACK] Seq=136229 Ack=7520 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"231","1.168652442","10.0.2.15","18.164.124.24","TCP","54","45190  >  443 [ACK] Seq=7520 Ack=137669 Win=65535 Len=0"
"232","1.168682870","18.164.124.24","10.0.2.15","TCP","2934","443  >  45190 [ACK] Seq=137669 Ack=7520 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"233","1.168684413","10.0.2.15","18.164.124.24","TCP","54","45190  >  443 [ACK] Seq=7520 Ack=140549 Win=65535 Len=0"
"234","1.168771541","18.164.124.24","10.0.2.15","TCP","2934","443  >  45190 [ACK] Seq=140549 Ack=7520 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"235","1.168775730","10.0.2.15","18.164.124.24","TCP","54","45190  >  443 [ACK] Seq=7520 Ack=143429 Win=65535 Len=0"
"236","1.168845654","18.164.124.24","10.0.2.15","TCP","2934","443  >  45190 [ACK] Seq=143429 Ack=7520 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"237","1.168847700","10.0.2.15","18.164.124.24","TCP","54","45190  >  443 [ACK] Seq=7520 Ack=146309 Win=65535 Len=0"
"238","1.168886353","18.164.124.24","10.0.2.15","TCP","1494","443  >  45190 [ACK] Seq=146309 Ack=7520 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"239","1.168916377","18.164.124.24","10.0.2.15","TCP","1494","443  >  45190 [ACK] Seq=147749 Ack=7520 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"240","1.168917514","10.0.2.15","18.164.124.24","TCP","54","45190  >  443 [ACK] Seq=7520 Ack=149189 Win=65535 Len=0"
"241","1.168960203","18.164.124.24","10.0.2.15","TCP","1494","443  >  45190 [ACK] Seq=149189 Ack=7520 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"242","1.168990971","18.164.124.24","10.0.2.15","TLSv1.2","1186","Application Data"
"243","1.168992141","10.0.2.15","18.164.124.24","TCP","54","45190  >  443 [ACK] Seq=7520 Ack=151761 Win=65535 Len=0"
"244","1.169052615","18.164.124.24","10.0.2.15","TCP","1494","443  >  45190 [ACK] Seq=151761 Ack=7520 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"245","1.169086861","18.164.124.24","10.0.2.15","TCP","1494","443  >  45190 [ACK] Seq=153201 Ack=7520 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"246","1.169090032","10.0.2.15","18.164.124.24","TCP","54","45190  >  443 [ACK] Seq=7520 Ack=154641 Win=65535 Len=0"
"247","1.169135380","18.164.124.24","10.0.2.15","TCP","2934","443  >  45190 [ACK] Seq=154641 Ack=7520 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"248","1.169137097","10.0.2.15","18.164.124.24","TCP","54","45190  >  443 [ACK] Seq=7520 Ack=157521 Win=65535 Len=0"
"249","1.169198982","18.164.124.24","10.0.2.15","TCP","1494","443  >  45190 [ACK] Seq=157521 Ack=7520 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"250","1.169233643","18.164.124.24","10.0.2.15","TCP","1494","443  >  45190 [ACK] Seq=158961 Ack=7520 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"251","1.169234824","10.0.2.15","18.164.124.24","TCP","54","45190  >  443 [ACK] Seq=7520 Ack=160401 Win=65535 Len=0"
"252","1.169272493","18.164.124.24","10.0.2.15","TCP","1494","443  >  45190 [ACK] Seq=160401 Ack=7520 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"253","1.169302090","18.164.124.24","10.0.2.15","TCP","1494","443  >  45190 [ACK] Seq=161841 Ack=7520 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"254","1.169307800","10.0.2.15","18.164.124.24","TCP","54","45190  >  443 [ACK] Seq=7520 Ack=163281 Win=65535 Len=0"
"255","1.169337276","18.164.124.24","10.0.2.15","TCP","1494","443  >  45190 [ACK] Seq=163281 Ack=7520 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"256","1.169376772","18.164.124.24","10.0.2.15","TCP","1494","443  >  45190 [ACK] Seq=164721 Ack=7520 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"257","1.169378456","10.0.2.15","18.164.124.24","TCP","54","45190  >  443 [ACK] Seq=7520 Ack=166161 Win=65535 Len=0"
"258","1.169405571","18.164.124.24","10.0.2.15","TLSv1.2","4374","Application Data [TCP segment of a reassembled PDU]"
"259","1.169407353","10.0.2.15","18.164.124.24","TCP","54","45190  >  443 [ACK] Seq=7520 Ack=170481 Win=65535 Len=0"
"260","1.169449496","18.164.124.24","10.0.2.15","TCP","1494","443  >  45190 [ACK] Seq=170481 Ack=7520 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"261","1.169520087","18.164.124.24","10.0.2.15","TLSv1.2","406","Application Data"
"262","1.169521564","10.0.2.15","18.164.124.24","TCP","54","45190  >  443 [ACK] Seq=7520 Ack=172273 Win=65535 Len=0"
"263","1.175807116","10.0.2.15","108.138.106.51","TLSv1.2","395","Application Data"
"264","1.175882256","108.138.106.51","10.0.2.15","TCP","60","443  >  55970 [ACK] Seq=1 Ack=342 Win=65535 Len=0"
"265","1.255548682","108.138.106.51","10.0.2.15","TLSv1.2","1444","Application Data, Application Data"
"266","1.255557913","10.0.2.15","108.138.106.51","TCP","54","55970  >  443 [ACK] Seq=342 Ack=1391 Win=63360 Len=0"
"267","1.294092695","23.204.12.188","10.0.2.15","TLSv1.2","388","Application Data"
"268","1.294104332","10.0.2.15","23.204.12.188","TCP","54","38456  >  443 [ACK] Seq=3705 Ack=335 Win=63360 Len=0"
"269","1.294260715","23.204.12.188","10.0.2.15","TCP","2934","443  >  38456 [ACK] Seq=335 Ack=3705 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"270","1.294265561","10.0.2.15","23.204.12.188","TCP","54","38456  >  443 [ACK] Seq=3705 Ack=3215 Win=63360 Len=0"
"271","1.294301600","23.204.12.188","10.0.2.15","TCP","1494","443  >  38456 [ACK] Seq=3215 Ack=3705 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"272","1.294303131","10.0.2.15","23.204.12.188","TCP","54","38456  >  443 [ACK] Seq=3705 Ack=4655 Win=63360 Len=0"
"273","1.294330803","23.204.12.188","10.0.2.15","TCP","1494","443  >  38456 [ACK] Seq=4655 Ack=3705 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"274","1.294332083","10.0.2.15","23.204.12.188","TCP","54","38456  >  443 [ACK] Seq=3705 Ack=6095 Win=63360 Len=0"
"275","1.294377080","23.204.12.188","10.0.2.15","TCP","134","443  >  38456 [PSH, ACK] Seq=6095 Ack=3705 Win=65535 Len=80 [TCP segment of a reassembled PDU]"
"276","1.294380460","10.0.2.15","23.204.12.188","TCP","54","38456  >  443 [ACK] Seq=3705 Ack=6175 Win=63360 Len=0"
"277","1.295303132","23.204.12.188","10.0.2.15","TCP","1494","443  >  38456 [ACK] Seq=6175 Ack=3705 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"278","1.295309093","10.0.2.15","23.204.12.188","TCP","54","38456  >  443 [ACK] Seq=3705 Ack=7615 Win=63360 Len=0"
"279","1.295347943","23.204.12.188","10.0.2.15","TCP","4454","443  >  38456 [PSH, ACK] Seq=7615 Ack=3705 Win=65535 Len=4400 [TCP segment of a reassembled PDU]"
"280","1.295353576","10.0.2.15","23.204.12.188","TCP","54","38456  >  443 [ACK] Seq=3705 Ack=12015 Win=58960 Len=0"
"281","1.296195108","23.204.12.188","10.0.2.15","TCP","1514","443  >  38456 [PSH, ACK] Seq=12015 Ack=3705 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"282","1.296199800","10.0.2.15","23.204.12.188","TCP","54","38456  >  443 [ACK] Seq=3705 Ack=13475 Win=63360 Len=0"
"283","1.296303215","23.204.12.188","10.0.2.15","TLSv1.2","1179","Application Data"
"284","1.296306846","10.0.2.15","23.204.12.188","TCP","54","38456  >  443 [ACK] Seq=3705 Ack=14600 Win=63360 Len=0"
"285","1.297930190","10.0.2.15","13.249.91.50","TCP","74","36182  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3331502014 TSecr=0 WS=128"
"286","1.305688350","13.249.91.50","10.0.2.15","TCP","60","443  >  36182 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"287","1.305704254","10.0.2.15","13.249.91.50","TCP","54","36182  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"288","1.306852384","10.0.2.15","13.249.91.50","TLSv1.3","615","Client Hello"
"289","1.306969491","13.249.91.50","10.0.2.15","TCP","60","443  >  36182 [ACK] Seq=1 Ack=562 Win=65535 Len=0"
"290","1.317110320","13.249.91.50","10.0.2.15","TLSv1.3","279","Server Hello, Change Cipher Spec, Application Data, Application Data"
"291","1.317115866","10.0.2.15","13.249.91.50","TCP","54","36182  >  443 [ACK] Seq=562 Ack=226 Win=64015 Len=0"
"292","1.317512265","10.0.2.15","13.249.91.50","TLSv1.3","118","Change Cipher Spec, Application Data"
"293","1.317598311","13.249.91.50","10.0.2.15","TCP","60","443  >  36182 [ACK] Seq=226 Ack=626 Win=65535 Len=0"
"294","1.324484656","13.249.91.50","10.0.2.15","TLSv1.3","233","Application Data"
"295","1.324489709","10.0.2.15","13.249.91.50","TCP","54","36182  >  443 [ACK] Seq=626 Ack=405 Win=64015 Len=0"
"296","1.499449072","10.0.2.15","23.204.152.207","TCP","74","41664  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=221501009 TSecr=0 WS=128"
"297","1.506979662","23.204.152.207","10.0.2.15","TCP","60","443  >  41664 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"298","1.507007476","10.0.2.15","23.204.152.207","TCP","54","41664  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"299","1.508171866","10.0.2.15","23.204.152.207","TLSv1.3","737","Client Hello"
"300","1.508280971","23.204.152.207","10.0.2.15","TCP","60","443  >  41664 [ACK] Seq=1 Ack=684 Win=65535 Len=0"
"301","1.521297166","23.204.152.207","10.0.2.15","TLSv1.3","318","Server Hello, Change Cipher Spec, Application Data, Application Data"
"302","1.521303455","10.0.2.15","23.204.152.207","TCP","54","41664  >  443 [ACK] Seq=684 Ack=265 Win=63976 Len=0"
"303","1.521728468","10.0.2.15","23.204.152.207","TLSv1.3","134","Change Cipher Spec, Application Data"
"304","1.521912812","23.204.152.207","10.0.2.15","TCP","60","443  >  41664 [ACK] Seq=265 Ack=764 Win=65535 Len=0"
"305","1.522433777","10.0.2.15","23.204.152.207","TLSv1.3","224","Application Data"
"306","1.522604217","23.204.152.207","10.0.2.15","TCP","60","443  >  41664 [ACK] Seq=265 Ack=934 Win=65535 Len=0"
"307","1.524231160","10.0.2.15","13.248.140.122","TLSv1.2","152","Application Data"
"308","1.524330955","13.248.140.122","10.0.2.15","TCP","60","443  >  53906 [ACK] Seq=1 Ack=99 Win=65535 Len=0"
"309","1.529136132","23.204.152.207","10.0.2.15","TLSv1.3","341","Application Data"
"310","1.529141743","10.0.2.15","23.204.152.207","TCP","54","41664  >  443 [ACK] Seq=934 Ack=552 Win=63976 Len=0"
"311","1.530189913","23.204.152.207","10.0.2.15","TLSv1.3","115","Application Data"
"312","1.530194605","10.0.2.15","23.204.152.207","TCP","54","41664  >  443 [ACK] Seq=934 Ack=613 Win=63976 Len=0"
"313","1.530244894","10.0.2.15","23.204.152.207","TLSv1.3","85","Application Data"
"314","1.530265645","23.204.152.207","10.0.2.15","TLSv1.3","85","Application Data"
"315","1.530267023","10.0.2.15","23.204.152.207","TCP","54","41664  >  443 [ACK] Seq=965 Ack=644 Win=63976 Len=0"
"316","1.530353452","23.204.152.207","10.0.2.15","TCP","60","443  >  41664 [ACK] Seq=644 Ack=965 Win=65535 Len=0"
"317","1.536809768","13.248.140.122","10.0.2.15","TLSv1.2","267","Application Data"
"318","1.536815510","10.0.2.15","13.248.140.122","TCP","54","53906  >  443 [ACK] Seq=99 Ack=214 Win=63360 Len=0"
"319","1.538343943","10.0.2.15","13.248.140.122","TLSv1.2","3795","Application Data"
"320","1.538367054","10.0.2.15","13.248.140.122","TCP","5894","53894  >  443 [PSH, ACK] Seq=3742 Ack=1 Win=63360 Len=5840 [TCP segment of a reassembled PDU]"
"321","1.538408426","10.0.2.15","13.248.140.122","TCP","4434","53894  >  443 [PSH, ACK] Seq=9582 Ack=1 Win=63360 Len=4380 [TCP segment of a reassembled PDU]"
"322","1.538453555","13.248.140.122","10.0.2.15","TCP","60","443  >  53894 [ACK] Seq=1 Ack=1461 Win=65535 Len=0"
"323","1.538459625","10.0.2.15","13.248.140.122","TLSv1.2","1883","Application Data"
"324","1.538528532","13.248.140.122","10.0.2.15","TCP","60","443  >  53894 [ACK] Seq=1 Ack=2921 Win=65535 Len=0"
"325","1.538575181","13.248.140.122","10.0.2.15","TCP","60","443  >  53894 [ACK] Seq=1 Ack=3742 Win=65535 Len=0"
"326","1.538575236","13.248.140.122","10.0.2.15","TCP","60","443  >  53894 [ACK] Seq=1 Ack=5202 Win=65535 Len=0"
"327","1.538575246","13.248.140.122","10.0.2.15","TCP","60","443  >  53894 [ACK] Seq=1 Ack=6662 Win=65535 Len=0"
"328","1.538601212","13.248.140.122","10.0.2.15","TCP","60","443  >  53894 [ACK] Seq=1 Ack=8122 Win=65535 Len=0"
"329","1.538633117","13.248.140.122","10.0.2.15","TCP","60","443  >  53894 [ACK] Seq=1 Ack=9582 Win=65535 Len=0"
"330","1.538633150","13.248.140.122","10.0.2.15","TCP","60","443  >  53894 [ACK] Seq=1 Ack=11042 Win=65535 Len=0"
"331","1.538633172","13.248.140.122","10.0.2.15","TCP","60","443  >  53894 [ACK] Seq=1 Ack=12502 Win=65535 Len=0"
"332","1.538663885","13.248.140.122","10.0.2.15","TCP","60","443  >  53894 [ACK] Seq=1 Ack=13962 Win=65535 Len=0"
"333","1.538706333","13.248.140.122","10.0.2.15","TCP","60","443  >  53894 [ACK] Seq=1 Ack=15422 Win=65535 Len=0"
"334","1.538706366","13.248.140.122","10.0.2.15","TCP","60","443  >  53894 [ACK] Seq=1 Ack=15791 Win=65535 Len=0"
"335","1.553862424","13.248.140.122","10.0.2.15","TLSv1.2","424","Application Data, Application Data"
"336","1.553877080","10.0.2.15","13.248.140.122","TCP","54","53894  >  443 [ACK] Seq=15791 Ack=371 Win=63360 Len=0"
"337","1.564966253","10.0.2.15","23.41.168.202","TCP","74","40084  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1649409316 TSecr=0 WS=128"
"338","1.566277570","10.0.2.15","54.158.30.14","TLSv1.2","1105","Application Data"
"339","1.566377758","54.158.30.14","10.0.2.15","TCP","60","443  >  33834 [ACK] Seq=1 Ack=1052 Win=65535 Len=0"
"340","1.566578135","10.0.2.15","108.138.127.68","TLSv1.2","132","Application Data"
"341","1.566640183","10.0.2.15","108.138.127.68","TLSv1.2","89","Application Data"
"342","1.566672394","108.138.127.68","10.0.2.15","TCP","60","443  >  39528 [ACK] Seq=1 Ack=79 Win=65535 Len=0"
"343","1.566707723","108.138.127.68","10.0.2.15","TCP","60","443  >  39528 [ACK] Seq=1 Ack=114 Win=65535 Len=0"
"344","1.568597310","10.0.2.15","104.18.35.242","TLSv1.2","125","Application Data"
"345","1.568678654","104.18.35.242","10.0.2.15","TCP","60","443  >  38534 [ACK] Seq=1 Ack=72 Win=65535 Len=0"
"346","1.568703426","10.0.2.15","108.138.127.68","TLSv1.2","133","Application Data"
"347","1.568743985","108.138.127.68","10.0.2.15","TCP","60","443  >  39528 [ACK] Seq=1 Ack=193 Win=65535 Len=0"
"348","1.568745284","10.0.2.15","44.210.195.116","TLSv1.2","128","Application Data"
"349","1.568786869","10.0.2.15","108.138.127.68","TLSv1.2","89","Application Data"
"350","1.568864681","44.210.195.116","10.0.2.15","TCP","60","443  >  43554 [ACK] Seq=1 Ack=75 Win=65535 Len=0"
"351","1.568864735","108.138.127.68","10.0.2.15","TCP","60","443  >  39528 [ACK] Seq=1 Ack=228 Win=65535 Len=0"
"352","1.573464621","23.41.168.202","10.0.2.15","TCP","60","443  >  40084 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"353","1.573482537","10.0.2.15","23.41.168.202","TCP","54","40084  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"354","1.574543633","10.0.2.15","23.41.168.202","TLSv1.2","625","Client Hello"
"355","1.574631901","23.41.168.202","10.0.2.15","TCP","60","443  >  40084 [ACK] Seq=1 Ack=572 Win=65535 Len=0"
"356","1.580628157","54.158.30.14","10.0.2.15","TLSv1.2","842","Application Data, Application Data"
"357","1.580634424","10.0.2.15","54.158.30.14","TCP","54","33834  >  443 [ACK] Seq=1052 Ack=789 Win=62753 Len=0"
"358","1.582854751","44.210.195.116","10.0.2.15","TLSv1.2","420","Application Data"
"359","1.582858219","10.0.2.15","44.210.195.116","TCP","54","43554  >  443 [ACK] Seq=75 Ack=367 Win=63360 Len=0"
"360","1.586083710","23.41.168.202","10.0.2.15","TLSv1.2","200","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"361","1.586086510","10.0.2.15","23.41.168.202","TCP","54","40084  >  443 [ACK] Seq=572 Ack=147 Win=64094 Len=0"
"362","1.588207755","10.0.2.15","23.41.168.202","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"363","1.588293658","23.41.168.202","10.0.2.15","TCP","60","443  >  40084 [ACK] Seq=147 Ack=623 Win=65535 Len=0"
"364","1.588610881","10.0.2.15","23.41.168.202","TLSv1.2","231","Application Data"
"365","1.588694553","23.41.168.202","10.0.2.15","TCP","60","443  >  40084 [ACK] Seq=147 Ack=800 Win=65535 Len=0"
"366","1.595933667","23.41.168.202","10.0.2.15","TLSv1.2","122","Application Data"
"367","1.595939540","10.0.2.15","23.41.168.202","TCP","54","40084  >  443 [ACK] Seq=800 Ack=215 Win=64026 Len=0"
"368","1.595985872","23.41.168.202","10.0.2.15","TLSv1.2","92","Application Data"
"369","1.595987644","10.0.2.15","23.41.168.202","TCP","54","40084  >  443 [ACK] Seq=800 Ack=253 Win=64026 Len=0"
"370","1.597415960","10.0.2.15","23.41.168.202","TLSv1.2","92","Application Data"
"371","1.597508361","23.41.168.202","10.0.2.15","TCP","60","443  >  40084 [ACK] Seq=253 Ack=838 Win=65535 Len=0"
"372","1.625350649","104.18.35.242","10.0.2.15","TLSv1.2","399","Application Data, Application Data, Application Data"
"373","1.625370194","10.0.2.15","104.18.35.242","TCP","54","38534  >  443 [ACK] Seq=72 Ack=346 Win=63360 Len=0"
"374","1.680417829","10.0.2.15","74.119.117.17","TLSv1.2","498","Application Data"
"375","1.680606304","74.119.117.17","10.0.2.15","TCP","60","443  >  52006 [ACK] Seq=1 Ack=445 Win=65535 Len=0"
"376","1.691576271","10.0.2.15","34.205.237.73","TLSv1.2","445","Application Data"
"377","1.691677088","34.205.237.73","10.0.2.15","TCP","60","443  >  55010 [ACK] Seq=1 Ack=392 Win=65535 Len=0"
"378","1.694194410","74.119.117.17","10.0.2.15","TLSv1.2","488","Application Data"
"379","1.694201027","10.0.2.15","74.119.117.17","TCP","54","52006  >  443 [ACK] Seq=445 Ack=435 Win=63030 Len=0"
"380","1.695396914","10.0.2.15","74.119.117.17","TLSv1.2","497","Application Data"
"381","1.695535444","74.119.117.17","10.0.2.15","TCP","60","443  >  52002 [ACK] Seq=1 Ack=444 Win=65535 Len=0"
"382","1.696756742","10.0.2.15","44.210.195.116","TLSv1.2","141","Application Data"
"383","1.696847685","44.210.195.116","10.0.2.15","TCP","60","443  >  43554 [ACK] Seq=367 Ack=162 Win=65535 Len=0"
"384","1.706336596","34.205.237.73","10.0.2.15","TLSv1.2","267","Application Data"
"385","1.706342623","10.0.2.15","34.205.237.73","TCP","54","55010  >  443 [ACK] Seq=392 Ack=214 Win=63360 Len=0"
"386","1.706400821","34.205.237.73","10.0.2.15","TLSv1.2","85","Application Data"
"387","1.706402900","10.0.2.15","34.205.237.73","TCP","54","55010  >  443 [ACK] Seq=392 Ack=245 Win=63360 Len=0"
"388","1.708078817","74.119.117.17","10.0.2.15","TLSv1.2","877","Application Data"
"389","1.708084362","10.0.2.15","74.119.117.17","TCP","54","52002  >  443 [ACK] Seq=444 Ack=824 Win=63030 Len=0"
"390","1.710990106","44.210.195.116","10.0.2.15","TLSv1.2","284","Application Data"
"391","1.710995257","10.0.2.15","44.210.195.116","TCP","54","43554  >  443 [ACK] Seq=162 Ack=597 Win=63360 Len=0"
"392","1.719444008","10.0.2.15","108.138.128.112","TLSv1.2","132","Application Data"
"393","1.719544798","108.138.128.112","10.0.2.15","TCP","60","443  >  41370 [ACK] Seq=1 Ack=79 Win=65535 Len=0"
"394","1.722336267","10.0.2.15","18.223.240.128","TLSv1.2","193","Application Data"
"395","1.722402667","18.223.240.128","10.0.2.15","TCP","60","443  >  51620 [ACK] Seq=1 Ack=140 Win=65535 Len=0"
"396","1.729409213","10.0.2.15","23.204.12.188","TLSv1.2","3754","Application Data"
"397","1.729508193","23.204.12.188","10.0.2.15","TCP","60","443  >  38456 [ACK] Seq=14600 Ack=5165 Win=65535 Len=0"
"398","1.729538425","23.204.12.188","10.0.2.15","TCP","60","443  >  38456 [ACK] Seq=14600 Ack=6625 Win=65535 Len=0"
"399","1.729579982","23.204.12.188","10.0.2.15","TCP","60","443  >  38456 [ACK] Seq=14600 Ack=7405 Win=65535 Len=0"
"400","1.733289275","108.138.128.112","10.0.2.15","TLSv1.2","338","Application Data"
"401","1.733294678","10.0.2.15","108.138.128.112","TCP","54","41370  >  443 [ACK] Seq=79 Ack=285 Win=63360 Len=0"
"402","1.745872338","10.0.2.15","108.139.47.88","TLSv1.2","127","Application Data"
"403","1.745961403","108.139.47.88","10.0.2.15","TCP","60","443  >  49080 [ACK] Seq=1 Ack=74 Win=65535 Len=0"
"404","1.749847163","18.223.240.128","10.0.2.15","TLSv1.2","661","Application Data"
